temp,Point ID,Structured Coordinates:0,Structured Coordinates:1,Structured Coordinates:2
0,186,6,2,0
0,187,7,2,0
0,188,8,2,0
0,189,9,2,0
0,190,10,2,0
0,191,11,2,0
0,192,12,2,0
0,193,13,2,0
0,194,14,2,0
0,195,15,2,0
0,196,16,2,0
0,197,17,2,0
0,198,18,2,0
0,199,19,2,0
0,200,20,2,0
0,201,21,2,0
0,202,22,2,0
0,203,23,2,0
0,204,24,2,0
0,205,25,2,0
0,206,26,2,0
0,207,27,2,0
0,208,28,2,0
0,209,29,2,0
0,210,30,2,0
0,211,31,2,0
0,212,32,2,0
0,213,33,2,0
0,214,34,2,0
0,215,35,2,0
0,216,36,2,0
0,217,37,2,0
0,218,38,2,0
0,219,39,2,0
0,220,40,2,0
0,221,41,2,0
0,222,42,2,0
0,223,43,2,0
0,224,44,2,0
0,225,45,2,0
0,226,46,2,0
0,227,47,2,0
0,228,48,2,0
0,229,49,2,0
0,230,50,2,0
0,231,51,2,0
0,232,52,2,0
0,233,53,2,0
0,234,54,2,0
0,235,55,2,0
0,236,56,2,0
0,237,57,2,0
0,238,58,2,0
0,239,59,2,0
0,240,60,2,0
0,241,61,2,0
0,242,62,2,0
0,243,63,2,0
0,244,64,2,0
0,245,65,2,0
0,246,66,2,0
0,247,67,2,0
0,248,68,2,0
0,249,69,2,0
0,250,70,2,0
0,251,71,2,0
0,252,72,2,0
0,253,73,2,0
0,254,74,2,0
0,255,75,2,0
0,256,76,2,0
0,257,77,2,0
0,258,78,2,0
0,259,79,2,0
0,260,80,2,0
0,261,81,2,0
0,262,82,2,0
0,263,83,2,0
0,264,84,2,0
0,265,85,2,0
0,266,86,2,0
0,267,87,2,0
0,268,88,2,0
0,269,89,2,0
0,270,0,3,0
0,271,1,3,0
0,272,2,3,0
0,273,3,3,0
0,274,4,3,0
0,275,5,3,0
0,276,6,3,0
0,277,7,3,0
0,278,8,3,0
0,279,9,3,0
0,280,10,3,0
0,281,11,3,0
0,282,12,3,0
0,283,13,3,0
0,284,14,3,0
0,285,15,3,0
0,286,16,3,0
0,287,17,3,0
0,288,18,3,0
0,289,19,3,0
0,290,20,3,0
0,291,21,3,0
0,292,22,3,0
0,293,23,3,0
0,294,24,3,0
0,295,25,3,0
0,296,26,3,0
0,297,27,3,0
0,298,28,3,0
0,299,29,3,0
0,300,30,3,0
0,301,31,3,0
0,302,32,3,0
0,303,33,3,0
0,304,34,3,0
0,305,35,3,0
0,306,36,3,0
0,307,37,3,0
0,308,38,3,0
0,309,39,3,0
0,310,40,3,0
0,311,41,3,0
0,312,42,3,0
0,313,43,3,0
0,314,44,3,0
0,315,45,3,0
0,316,46,3,0
0,317,47,3,0
0,318,48,3,0
0,319,49,3,0
0,320,50,3,0
0,321,51,3,0
0,322,52,3,0
0,323,53,3,0
0,324,54,3,0
0,325,55,3,0
0,326,56,3,0
0,327,57,3,0
0,328,58,3,0
0,329,59,3,0
0,330,60,3,0
0,331,61,3,0
0,332,62,3,0
0,333,63,3,0
0,334,64,3,0
0,335,65,3,0
0,336,66,3,0
0,337,67,3,0
0,338,68,3,0
0,339,69,3,0
0,340,70,3,0
0,341,71,3,0
0,342,72,3,0
0,343,73,3,0
0,344,74,3,0
0,345,75,3,0
0,346,76,3,0
0,347,77,3,0
0,348,78,3,0
0,349,79,3,0
0,350,80,3,0
0,351,81,3,0
0,352,82,3,0
0,353,83,3,0
0,354,84,3,0
0,355,85,3,0
0,356,86,3,0
0,357,87,3,0
0,358,88,3,0
0,359,89,3,0
0,360,0,4,0
0,361,1,4,0
0,362,2,4,0
0,363,3,4,0
0,364,4,4,0
0,365,5,4,0
0,366,6,4,0
0,367,7,4,0
0,368,8,4,0
0,369,9,4,0
0,370,10,4,0
0,371,11,4,0
0,372,12,4,0
0,373,13,4,0
0,374,14,4,0
0,375,15,4,0
0,376,16,4,0
0,377,17,4,0
0,378,18,4,0
0,379,19,4,0
0,380,20,4,0
0,381,21,4,0
0,382,22,4,0
0,383,23,4,0
0,384,24,4,0
0,385,25,4,0
0,386,26,4,0
0,387,27,4,0
0,388,28,4,0
0,389,29,4,0
0,390,30,4,0
0,391,31,4,0
0,392,32,4,0
0,393,33,4,0
0,394,34,4,0
0,395,35,4,0
0,396,36,4,0
0,397,37,4,0
0,398,38,4,0
0,399,39,4,0
0,400,40,4,0
0,401,41,4,0
0,402,42,4,0
0,403,43,4,0
0,404,44,4,0
0,405,45,4,0
0,406,46,4,0
0,407,47,4,0
0,408,48,4,0
0,409,49,4,0
0,410,50,4,0
0,411,51,4,0
0,412,52,4,0
0,413,53,4,0
0,414,54,4,0
0,415,55,4,0
0,416,56,4,0
0,417,57,4,0
0,418,58,4,0
0,419,59,4,0
0,420,60,4,0
0,421,61,4,0
0,422,62,4,0
0,423,63,4,0
0,424,64,4,0
0,425,65,4,0
0,426,66,4,0
0,427,67,4,0
0,428,68,4,0
0,429,69,4,0
0,430,70,4,0
0,431,71,4,0
0,432,72,4,0
0,433,73,4,0
0,434,74,4,0
0,435,75,4,0
0,436,76,4,0
0,437,77,4,0
0,438,78,4,0
0,439,79,4,0
0,440,80,4,0
0,441,81,4,0
0,442,82,4,0
0,443,83,4,0
0,444,84,4,0
0,445,85,4,0
0,446,86,4,0
0,447,87,4,0
0,448,88,4,0
0,449,89,4,0
0,450,0,5,0
0,451,1,5,0
0,452,2,5,0
0,453,3,5,0
0,454,4,5,0
0,455,5,5,0
0,456,6,5,0
0,457,7,5,0
0,458,8,5,0
0,459,9,5,0
0,460,10,5,0
0,461,11,5,0
0,462,12,5,0
0,463,13,5,0
0,464,14,5,0
0,465,15,5,0
0,466,16,5,0
0,467,17,5,0
0,468,18,5,0
0,469,19,5,0
0,470,20,5,0
0,471,21,5,0
0,472,22,5,0
0,473,23,5,0
0,474,24,5,0
0,475,25,5,0
0,476,26,5,0
0,477,27,5,0
0,478,28,5,0
0,479,29,5,0
0,480,30,5,0
0,481,31,5,0
0,482,32,5,0
0,483,33,5,0
0,484,34,5,0
0,485,35,5,0
0,486,36,5,0
0,487,37,5,0
0,488,38,5,0
0,489,39,5,0
0,490,40,5,0
0,491,41,5,0
0,492,42,5,0
0,493,43,5,0
0,494,44,5,0
0,495,45,5,0
0,496,46,5,0
0,497,47,5,0
0,498,48,5,0
0,499,49,5,0
0,500,50,5,0
0,501,51,5,0
0,502,52,5,0
0,503,53,5,0
0,504,54,5,0
0,505,55,5,0
0,506,56,5,0
0,507,57,5,0
0,508,58,5,0
0,509,59,5,0
0,510,60,5,0
0,511,61,5,0
0,512,62,5,0
0,513,63,5,0
0,514,64,5,0
0,515,65,5,0
0,516,66,5,0
0,517,67,5,0
0,518,68,5,0
0,519,69,5,0
0,520,70,5,0
0,521,71,5,0
0,522,72,5,0
0,523,73,5,0
0,524,74,5,0
0,525,75,5,0
0,526,76,5,0
0,527,77,5,0
0,528,78,5,0
0,529,79,5,0
0,530,80,5,0
0,531,81,5,0
0,532,82,5,0
0,533,83,5,0
0,534,84,5,0
0,535,85,5,0
0,536,86,5,0
0,537,87,5,0
0,538,88,5,0
0,539,89,5,0
0,540,0,6,0
0,541,1,6,0
0,542,2,6,0
0,543,3,6,0
0,544,4,6,0
0,545,5,6,0
0,546,6,6,0
0,547,7,6,0
0,548,8,6,0
0,549,9,6,0
0,550,10,6,0
0,551,11,6,0
0,552,12,6,0
0,553,13,6,0
0,554,14,6,0
0,555,15,6,0
0,556,16,6,0
0,557,17,6,0
0,558,18,6,0
0,559,19,6,0
0,560,20,6,0
0,561,21,6,0
0,562,22,6,0
0,563,23,6,0
0,564,24,6,0
0,565,25,6,0
0,566,26,6,0
0,567,27,6,0
0,568,28,6,0
0,569,29,6,0
0,570,30,6,0
0,571,31,6,0
0,572,32,6,0
0,573,33,6,0
0,574,34,6,0
0,575,35,6,0
0,576,36,6,0
0,577,37,6,0
0,578,38,6,0
0,579,39,6,0
0,580,40,6,0
0,581,41,6,0
0,582,42,6,0
0,583,43,6,0
0,584,44,6,0
0,585,45,6,0
0,586,46,6,0
0,587,47,6,0
0,588,48,6,0
0,589,49,6,0
0,590,50,6,0
0,591,51,6,0
0,592,52,6,0
0,593,53,6,0
0,594,54,6,0
0,595,55,6,0
0,596,56,6,0
0,597,57,6,0
0,598,58,6,0
0,599,59,6,0
0,600,60,6,0
0,601,61,6,0
0,602,62,6,0
0,603,63,6,0
0,604,64,6,0
0,605,65,6,0
0,606,66,6,0
0,607,67,6,0
0,608,68,6,0
0,609,69,6,0
0,610,70,6,0
0,611,71,6,0
0,612,72,6,0
0,613,73,6,0
0,614,74,6,0
0,615,75,6,0
0,616,76,6,0
0,617,77,6,0
0,618,78,6,0
0,619,79,6,0
0,620,80,6,0
0,621,81,6,0
0,622,82,6,0
0,623,83,6,0
0,624,84,6,0
0,625,85,6,0
0,626,86,6,0
0,627,87,6,0
0,628,88,6,0
0,629,89,6,0
0,630,0,7,0
0,631,1,7,0
0,632,2,7,0
0,633,3,7,0
0,634,4,7,0
0,635,5,7,0
0,636,6,7,0
0,637,7,7,0
0,638,8,7,0
0,639,9,7,0
0,640,10,7,0
0,641,11,7,0
0,642,12,7,0
0,643,13,7,0
0,644,14,7,0
0,645,15,7,0
0,646,16,7,0
0,647,17,7,0
0,648,18,7,0
0,649,19,7,0
0,650,20,7,0
0,651,21,7,0
0,652,22,7,0
0,653,23,7,0
0,654,24,7,0
0,655,25,7,0
0,656,26,7,0
0,657,27,7,0
0,658,28,7,0
0,659,29,7,0
0,660,30,7,0
0,661,31,7,0
0,662,32,7,0
0,663,33,7,0
0,664,34,7,0
0,665,35,7,0
0,666,36,7,0
0,667,37,7,0
0,668,38,7,0
0,669,39,7,0
0,670,40,7,0
0,671,41,7,0
0,672,42,7,0
0,673,43,7,0
0,674,44,7,0
0,675,45,7,0
0,676,46,7,0
0,677,47,7,0
0,678,48,7,0
0,679,49,7,0
0,680,50,7,0
0,681,51,7,0
0,682,52,7,0
0,683,53,7,0
0,684,54,7,0
0,685,55,7,0
0,686,56,7,0
0,687,57,7,0
0,688,58,7,0
0,689,59,7,0
0,690,60,7,0
0,691,61,7,0
0,692,62,7,0
0,693,63,7,0
0,694,64,7,0
0,695,65,7,0
0,696,66,7,0
0,697,67,7,0
0,698,68,7,0
0,699,69,7,0
0,700,70,7,0
0,701,71,7,0
0,702,72,7,0
0,703,73,7,0
0,704,74,7,0
0,705,75,7,0
0,706,76,7,0
0,707,77,7,0
0,708,78,7,0
0,709,79,7,0
0,710,80,7,0
0,711,81,7,0
0,712,82,7,0
0,713,83,7,0
0,714,84,7,0
0,715,85,7,0
0,716,86,7,0
0,717,87,7,0
0,718,88,7,0
0,719,89,7,0
0,720,0,8,0
0,721,1,8,0
0,722,2,8,0
0,723,3,8,0
0,724,4,8,0
0,725,5,8,0
0,726,6,8,0
0,727,7,8,0
0,728,8,8,0
0,729,9,8,0
0,730,10,8,0
0,731,11,8,0
0,732,12,8,0
0,733,13,8,0
0,734,14,8,0
0,735,15,8,0
0,736,16,8,0
0,737,17,8,0
0,738,18,8,0
0,739,19,8,0
0,740,20,8,0
0,741,21,8,0
0,742,22,8,0
0,743,23,8,0
0,744,24,8,0
0,745,25,8,0
0,746,26,8,0
0,747,27,8,0
0,748,28,8,0
0,749,29,8,0
0,750,30,8,0
0,751,31,8,0
0,752,32,8,0
0,753,33,8,0
0,754,34,8,0
0,755,35,8,0
0,756,36,8,0
0,757,37,8,0
0,758,38,8,0
0,759,39,8,0
0,760,40,8,0
0,761,41,8,0
0,762,42,8,0
0,763,43,8,0
0,764,44,8,0
0,765,45,8,0
0,766,46,8,0
0,767,47,8,0
0,768,48,8,0
0,769,49,8,0
0,770,50,8,0
0,771,51,8,0
0,772,52,8,0
0,773,53,8,0
0,774,54,8,0
0,775,55,8,0
0,776,56,8,0
0,777,57,8,0
0,778,58,8,0
0,779,59,8,0
0,780,60,8,0
0,781,61,8,0
0,782,62,8,0
0,783,63,8,0
0,784,64,8,0
0,785,65,8,0
0,786,66,8,0
0,787,67,8,0
0,788,68,8,0
0,789,69,8,0
0,790,70,8,0
0,791,71,8,0
0,792,72,8,0
0,793,73,8,0
0,794,74,8,0
0,795,75,8,0
0,796,76,8,0
0,797,77,8,0
0,798,78,8,0
0,799,79,8,0
0,800,80,8,0
0,801,81,8,0
0,802,82,8,0
0,803,83,8,0
0,804,84,8,0
0,805,85,8,0
0,806,86,8,0
0,807,87,8,0
0,808,88,8,0
0,809,89,8,0
0,810,0,9,0
0,811,1,9,0
0,812,2,9,0
0,813,3,9,0
0,814,4,9,0
0,815,5,9,0
0,816,6,9,0
0,817,7,9,0
0,818,8,9,0
0,819,9,9,0
0,820,10,9,0
0,821,11,9,0
0,822,12,9,0
0,823,13,9,0
0,824,14,9,0
0,825,15,9,0
0,826,16,9,0
0,827,17,9,0
0,828,18,9,0
0,829,19,9,0
0,830,20,9,0
0,831,21,9,0
0,832,22,9,0
0,833,23,9,0
0,834,24,9,0
0,835,25,9,0
0,836,26,9,0
0,837,27,9,0
0,838,28,9,0
0,839,29,9,0
0,840,30,9,0
0,841,31,9,0
0,842,32,9,0
0,843,33,9,0
0,844,34,9,0
0,845,35,9,0
0,846,36,9,0
0,847,37,9,0
0,848,38,9,0
0,849,39,9,0
0,850,40,9,0
0,851,41,9,0
0,852,42,9,0
0,853,43,9,0
0,854,44,9,0
0,855,45,9,0
0,856,46,9,0
0,857,47,9,0
0,858,48,9,0
0,859,49,9,0
0,860,50,9,0
0,861,51,9,0
0,862,52,9,0
0,863,53,9,0
0,864,54,9,0
0,865,55,9,0
0,866,56,9,0
0,867,57,9,0
0,868,58,9,0
0,869,59,9,0
0,870,60,9,0
0,871,61,9,0
0,872,62,9,0
0,873,63,9,0
0,874,64,9,0
0,875,65,9,0
0,876,66,9,0
0,877,67,9,0
0,878,68,9,0
0,879,69,9,0
0,880,70,9,0
0,881,71,9,0
0,882,72,9,0
0,883,73,9,0
0,884,74,9,0
0,885,75,9,0
0,886,76,9,0
0,887,77,9,0
0,888,78,9,0
0,889,79,9,0
0,890,80,9,0
0,891,81,9,0
0,892,82,9,0
0,893,83,9,0
0,894,84,9,0
0,895,85,9,0
0,896,86,9,0
0,897,87,9,0
0,898,88,9,0
0,899,89,9,0
0,900,0,10,0
0,901,1,10,0
0,902,2,10,0
0,903,3,10,0
0,904,4,10,0
0,905,5,10,0
0,906,6,10,0
0,907,7,10,0
0,908,8,10,0
0,909,9,10,0
0,910,10,10,0
0,911,11,10,0
0,912,12,10,0
0,913,13,10,0
0,914,14,10,0
0,915,15,10,0
0,916,16,10,0
0,917,17,10,0
0,918,18,10,0
0,919,19,10,0
0,920,20,10,0
0,921,21,10,0
0,922,22,10,0
0,923,23,10,0
0,924,24,10,0
0,925,25,10,0
0,926,26,10,0
0,927,27,10,0
0,928,28,10,0
0,929,29,10,0
0,930,30,10,0
0,931,31,10,0
0,932,32,10,0
0,933,33,10,0
0,934,34,10,0
0,935,35,10,0
0,936,36,10,0
0,937,37,10,0
0,938,38,10,0
0,939,39,10,0
0,940,40,10,0
0,941,41,10,0
0,942,42,10,0
0,943,43,10,0
0,944,44,10,0
0,945,45,10,0
0,946,46,10,0
0,947,47,10,0
0,948,48,10,0
0,949,49,10,0
0,950,50,10,0
0,951,51,10,0
0,952,52,10,0
0,953,53,10,0
0,954,54,10,0
0,955,55,10,0
0,956,56,10,0
0,957,57,10,0
0,958,58,10,0
0,959,59,10,0
0,960,60,10,0
0,961,61,10,0
0,962,62,10,0
0,963,63,10,0
0,964,64,10,0
0,965,65,10,0
0,966,66,10,0
0,967,67,10,0
0,968,68,10,0
0,969,69,10,0
0,970,70,10,0
0,971,71,10,0
0,972,72,10,0
0,973,73,10,0
0,974,74,10,0
0,975,75,10,0
0,976,76,10,0
0,977,77,10,0
0,978,78,10,0
0,979,79,10,0
0,980,80,10,0
0,981,81,10,0
0,982,82,10,0
0,983,83,10,0
0,984,84,10,0
0,985,85,10,0
0,986,86,10,0
0,987,87,10,0
0,988,88,10,0
0,989,89,10,0
0,990,0,11,0
0,991,1,11,0
0,992,2,11,0
0,993,3,11,0
0,994,4,11,0
0,995,5,11,0
0,996,6,11,0
0,997,7,11,0
0,998,8,11,0
0,999,9,11,0
0,1000,10,11,0
0,1001,11,11,0
0,1002,12,11,0
0,1003,13,11,0
0,1004,14,11,0
0,1005,15,11,0
0,1006,16,11,0
0,1007,17,11,0
0,1008,18,11,0
0,1009,19,11,0
0,1010,20,11,0
0,1011,21,11,0
0,1012,22,11,0
0,1013,23,11,0
0,1014,24,11,0
0,1015,25,11,0
0,1016,26,11,0
0,1017,27,11,0
0,1018,28,11,0
0,1019,29,11,0
0,1020,30,11,0
0,1021,31,11,0
0,1022,32,11,0
0,1023,33,11,0
0,1024,34,11,0
0,1025,35,11,0
0,1026,36,11,0
0,1027,37,11,0
0,1028,38,11,0
0,1029,39,11,0
0,1030,40,11,0
0,1031,41,11,0
0,1032,42,11,0
0,1033,43,11,0
0,1034,44,11,0
0,1035,45,11,0
0,1036,46,11,0
0,1037,47,11,0
0,1038,48,11,0
0,1039,49,11,0
0,1040,50,11,0
0,1041,51,11,0
0,1042,52,11,0
0,1043,53,11,0
0,1044,54,11,0
0,1045,55,11,0
0,1046,56,11,0
0,1047,57,11,0
0,1048,58,11,0
0,1049,59,11,0
0,1050,60,11,0
0,1051,61,11,0
0,1052,62,11,0
0,1053,63,11,0
0,1054,64,11,0
0,1055,65,11,0
0,1056,66,11,0
0,1057,67,11,0
0,1058,68,11,0
0,1059,69,11,0
0,1060,70,11,0
0,1061,71,11,0
0,1062,72,11,0
0,1063,73,11,0
0,1064,74,11,0
0,1065,75,11,0
0,1066,76,11,0
0,1067,77,11,0
0,1068,78,11,0
0,1069,79,11,0
0,1070,80,11,0
0,1071,81,11,0
0,1072,82,11,0
0,1073,83,11,0
0,1074,84,11,0
0,1075,85,11,0
0,1076,86,11,0
0,1077,87,11,0
0,1078,88,11,0
0,1079,89,11,0
0,1080,0,12,0
0,1081,1,12,0
0,1082,2,12,0
0,1083,3,12,0
0,1084,4,12,0
0,1085,5,12,0
0,1086,6,12,0
0,1087,7,12,0
0,1088,8,12,0
0,1089,9,12,0
0,1090,10,12,0
0,1091,11,12,0
0,1092,12,12,0
0,1093,13,12,0
0,1094,14,12,0
0,1095,15,12,0
0,1096,16,12,0
0,1097,17,12,0
0,1098,18,12,0
0,1099,19,12,0
0,1100,20,12,0
0,1101,21,12,0
0,1102,22,12,0
0,1103,23,12,0
0,1104,24,12,0
0,1105,25,12,0
0,1106,26,12,0
0,1107,27,12,0
0,1108,28,12,0
0,1109,29,12,0
0,1110,30,12,0
0,1111,31,12,0
0,1112,32,12,0
0,1113,33,12,0
0,1114,34,12,0
0,1115,35,12,0
0,1116,36,12,0
0,1117,37,12,0
0,1118,38,12,0
0,1119,39,12,0
0,1120,40,12,0
0,1121,41,12,0
0,1122,42,12,0
0,1123,43,12,0
0,1124,44,12,0
0,1125,45,12,0
0,1126,46,12,0
0,1127,47,12,0
0,1128,48,12,0
0,1129,49,12,0
0,1130,50,12,0
0,1131,51,12,0
0,1132,52,12,0
0,1133,53,12,0
0,1134,54,12,0
0,1135,55,12,0
0,1136,56,12,0
0,1137,57,12,0
0,1138,58,12,0
0,1139,59,12,0
0,1140,60,12,0
0,1141,61,12,0
0,1142,62,12,0
0,1143,63,12,0
0,1144,64,12,0
0,1145,65,12,0
0,1146,66,12,0
0,1147,67,12,0
0,1148,68,12,0
0,1149,69,12,0
0,1150,70,12,0
0,1151,71,12,0
0,1152,72,12,0
0,1153,73,12,0
0,1154,74,12,0
0,1155,75,12,0
0,1156,76,12,0
0,1157,77,12,0
0,1158,78,12,0
0,1159,79,12,0
0,1160,80,12,0
0,1161,81,12,0
0,1162,82,12,0
0,1163,83,12,0
0,1164,84,12,0
0,1165,85,12,0
0,1166,86,12,0
0,1167,87,12,0
0,1168,88,12,0
0,1169,89,12,0
0,1170,0,13,0
0,1171,1,13,0
0,1172,2,13,0
0,1173,3,13,0
0,1174,4,13,0
0,1175,5,13,0
0,1176,6,13,0
0,1177,7,13,0
0,1178,8,13,0
0,1179,9,13,0
0,1180,10,13,0
0,1181,11,13,0
0,1182,12,13,0
0,1183,13,13,0
0,1184,14,13,0
0,1185,15,13,0
0,1186,16,13,0
0,1187,17,13,0
0,1188,18,13,0
0,1189,19,13,0
0,1190,20,13,0
0,1191,21,13,0
0,1192,22,13,0
0,1193,23,13,0
0,1194,24,13,0
0,1195,25,13,0
0,1196,26,13,0
0,1197,27,13,0
0,1198,28,13,0
0,1199,29,13,0
0,1200,30,13,0
0,1201,31,13,0
0,1202,32,13,0
0,1203,33,13,0
0,1204,34,13,0
0,1205,35,13,0
0,1206,36,13,0
0,1207,37,13,0
0,1208,38,13,0
0,1209,39,13,0
0,1210,40,13,0
0,1211,41,13,0
0,1212,42,13,0
0,1213,43,13,0
0,1214,44,13,0
0,1215,45,13,0
0,1216,46,13,0
0,1217,47,13,0
0,1218,48,13,0
0,1219,49,13,0
0,1220,50,13,0
0,1221,51,13,0
0,1222,52,13,0
0,1223,53,13,0
0,1224,54,13,0
0,1225,55,13,0
0,1226,56,13,0
0,1227,57,13,0
0,1228,58,13,0
0,1229,59,13,0
0,1230,60,13,0
0,1231,61,13,0
0,1232,62,13,0
0,1233,63,13,0
0,1234,64,13,0
0,1235,65,13,0
0,1236,66,13,0
0,1237,67,13,0
0,1238,68,13,0
0,1239,69,13,0
0,1240,70,13,0
0,1241,71,13,0
0,1242,72,13,0
0,1243,73,13,0
0,1244,74,13,0
0,1245,75,13,0
0,1246,76,13,0
0,1247,77,13,0
0,1248,78,13,0
0,1249,79,13,0
0,1250,80,13,0
0,1251,81,13,0
0,1252,82,13,0
0,1253,83,13,0
0,1254,84,13,0
0,1255,85,13,0
0,1256,86,13,0
0,1257,87,13,0
0,1258,88,13,0
0,1259,89,13,0
0,1260,0,14,0
0,1261,1,14,0
0,1262,2,14,0
0,1263,3,14,0
0,1264,4,14,0
0,1265,5,14,0
0,1266,6,14,0
0,1267,7,14,0
0,1268,8,14,0
0,1269,9,14,0
0,1270,10,14,0
0,1271,11,14,0
0,1272,12,14,0
0,1273,13,14,0
0,1274,14,14,0
0,1275,15,14,0
0,1276,16,14,0
0,1277,17,14,0
0,1278,18,14,0
0,1279,19,14,0
0,1280,20,14,0
0,1281,21,14,0
0,1282,22,14,0
0,1283,23,14,0
0,1284,24,14,0
0,1285,25,14,0
0,1286,26,14,0
0,1287,27,14,0
0,1288,28,14,0
0,1289,29,14,0
0,1290,30,14,0
0,1291,31,14,0
0,1292,32,14,0
0,1293,33,14,0
0,1294,34,14,0
0,1295,35,14,0
0,1296,36,14,0
0,1297,37,14,0
0,1298,38,14,0
0,1299,39,14,0
0,1300,40,14,0
0,1301,41,14,0
0,1302,42,14,0
0,1303,43,14,0
0,1304,44,14,0
0,1305,45,14,0
0,1306,46,14,0
0,1307,47,14,0
0,1308,48,14,0
0,1309,49,14,0
0,1310,50,14,0
0,1311,51,14,0
0,1312,52,14,0
0,1313,53,14,0
0,1314,54,14,0
0,1315,55,14,0
0,1316,56,14,0
0,1317,57,14,0
0,1318,58,14,0
0,1319,59,14,0
0,1320,60,14,0
0,1321,61,14,0
0,1322,62,14,0
0,1323,63,14,0
0,1324,64,14,0
0,1325,65,14,0
0,1326,66,14,0
0,1327,67,14,0
0,1328,68,14,0
0,1329,69,14,0
0,1330,70,14,0
0,1331,71,14,0
0,1332,72,14,0
0,1333,73,14,0
0,1334,74,14,0
0,1335,75,14,0
0,1336,76,14,0
0,1337,77,14,0
0,1338,78,14,0
0,1339,79,14,0
0,1340,80,14,0
0,1341,81,14,0
0,1342,82,14,0
0,1343,83,14,0
0,1344,84,14,0
0,1345,85,14,0
0,1346,86,14,0
0,1347,87,14,0
0,1348,88,14,0
0,1349,89,14,0
0,1350,0,15,0
0,1351,1,15,0
0,1352,2,15,0
0,1353,3,15,0
0,1354,4,15,0
0,1355,5,15,0
